Image Name,TimePoint,Single Cell ID<Genotype 5_[Genotype:0]>,Single Cell Z Level<Genotype 5_[Genotype:0]>,Is in Border<Genotype 5_[Genotype:0]>,Is DCP1 positive<Genotype 5_[Genotype:0]>,Distance from pouch centroid<Genotype 5_[Genotype:0]>,Distance from clone perimeter<Genotype 5_[Genotype:0]>
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1707,12,1,0,46.735,3.189
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1708,11,1,0,46.099,5.397
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1709,13,1,0,82.169,3.950
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1710,11,1,0,44.641,2.456
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1711,13,1,0,68.409,3.301
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1712,12,1,0,59.283,2.202
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1713,12,1,0,47.164,3.438
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1714,13,1,0,82.821,4.606
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1715,11,1,0,79.553,4.159
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1716,12,1,0,52.210,3.193
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1717,12,1,0,44.971,5.064
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1718,12,1,0,68.808,2.705
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1719,13,1,0,56.117,4.981
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1720,13,1,0,46.784,7.621
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1721,11,1,0,52.892,4.089
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1722,13,1,0,50.738,6.728
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1723,12,1,0,66.865,2.749
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1724,11,1,0,64.299,4.584
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1725,12,1,0,43.749,7.688
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1726,11,1,0,61.896,4.453
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1727,11,1,0,65.053,1.087
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1728,12,1,0,59.932,2.936
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1729,11,1,0,48.219,4.835
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1730,13,1,0,36.464,6.127
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1731,11,1,0,69.017,1.724
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1732,13,1,0,46.225,4.872
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1733,13,1,0,31.706,6.410
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1734,11,1,0,29.435,6.677
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1735,11,1,0,76.488,1.075
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1736,13,1,0,26.264,3.515
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1737,11,1,0,84.148,2.912
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1738,11,1,0,76.819,2.860
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1739,11,1,0,73.044,0.506
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1740,11,1,0,81.798,5.747
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1741,13,1,0,74.329,3.394
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1742,13,1,0,65.109,3.458
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1743,13,1,0,66.924,5.324
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1744,13,1,0,75.647,7.142
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1745,13,1,0,71.539,6.734
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1746,12,1,0,22.744,1.304
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1747,13,0,0,82.840,10.557
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1748,13,0,0,80.032,10.246
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1749,13,1,0,48.600,2.775
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1750,11,1,0,61.288,7.451
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1751,13,1,0,88.500,6.643
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1752,13,0,0,77.823,10.540
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1753,11,0,0,64.149,9.249
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1754,13,1,0,59.289,7.976
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1755,13,1,0,85.673,6.444
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1756,13,0,0,59.375,8.764
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1757,13,1,0,12.978,2.709
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1758,13,1,0,30.138,3.926
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1759,11,0,0,68.038,12.995
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1760,11,1,0,14.852,6.027
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1761,13,1,0,83.077,4.417
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1762,13,1,0,68.342,4.081
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1763,13,1,0,58.365,5.742
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1764,12,1,0,22.489,2.117
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1765,13,1,0,38.542,5.037
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1766,13,0,0,65.118,14.770
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1767,13,1,0,9.606,3.685
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1768,13,1,0,78.397,2.615
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1769,11,1,0,37.839,8.206
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1770,13,1,0,58.920,2.247
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1771,13,0,0,54.728,11.310
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1772,13,0,0,59.805,10.074
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1773,12,1,0,80.548,2.302
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1774,11,1,0,41.056,7.924
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1775,11,1,0,86.141,3.120
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1776,12,1,0,29.483,6.849
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1777,12,1,0,81.713,2.817
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1778,11,1,0,49.631,3.841
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1779,13,1,0,77.425,8.086
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1780,13,1,0,91.982,2.449
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1781,13,1,0,65.571,4.644
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1782,13,1,0,21.578,6.831
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1783,12,1,0,72.538,2.413
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1784,13,1,0,88.856,7.333
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1785,13,1,0,77.991,2.963
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1786,11,1,0,17.387,0.889
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1787,13,1,0,25.930,5.452
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1788,13,1,0,19.506,2.770
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1789,12,1,0,22.972,6.368
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1790,13,1,0,93.567,2.554
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1791,13,1,0,45.115,3.153
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1792,12,0,0,25.244,8.667
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1793,13,1,0,25.020,7.306
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1794,13,1,0,33.433,8.288
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1795,13,1,0,28.024,6.242
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1796,13,1,0,27.262,3.497
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1797,11,0,0,35.161,10.936
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1798,13,1,0,30.737,4.383
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1799,13,1,0,41.747,4.111
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1800,13,0,0,37.586,11.430
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1801,13,0,0,38.013,8.634
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1802,13,0,0,46.350,9.324
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1803,13,1,0,40.354,5.140
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1804,13,1,0,54.404,3.957
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1805,12,1,0,62.024,3.026
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1806,11,1,0,80.751,2.525
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1807,11,1,0,42.975,4.779
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1808,12,1,0,63.519,5.056
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1809,13,1,0,55.113,6.983
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1810,12,1,0,66.316,3.397
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1811,13,1,0,64.053,3.001
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1812,13,1,0,48.838,4.714
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1813,13,1,0,58.896,5.461
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1814,13,1,0,60.178,6.899
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1815,12,0,0,59.620,9.935
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1816,13,0,0,58.179,13.151
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1817,11,1,0,67.126,7.376
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1818,13,0,0,61.467,13.652
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1819,12,1,0,75.606,2.632
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1820,12,1,0,73.252,3.702
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1821,11,1,0,56.527,3.425
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1822,12,0,0,63.933,12.068
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1823,12,1,0,74.006,3.120
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1824,12,0,0,65.320,12.332
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1825,12,1,0,60.312,4.764
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1826,11,1,0,71.821,5.488
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1827,11,1,0,66.461,6.877
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1828,13,1,0,62.761,5.817
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1829,11,0,0,69.317,9.441
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1830,11,1,0,72.123,6.348
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1831,11,1,0,70.996,6.241
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1832,13,1,0,63.718,2.746
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1833,13,1,0,55.489,6.287
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1834,12,1,0,54.576,3.514
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1835,12,1,0,52.843,4.873
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1836,12,1,0,48.220,5.004
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1837,12,1,0,49.537,3.679
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1838,12,1,0,46.963,3.680
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1839,13,1,0,47.072,2.943
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1840,14,1,0,74.653,3.516
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1841,14,1,0,47.384,3.234
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1842,12,1,0,44.139,2.843
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1843,12,1,0,43.365,2.696
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1844,13,1,0,58.149,3.891
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1845,13,1,0,70.850,1.867
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1846,14,1,0,70.096,5.815
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1847,12,1,0,51.651,3.108
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1848,14,1,0,58.250,2.602
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1849,12,1,0,70.690,2.920
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1850,13,1,0,67.214,5.354
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1851,12,1,0,51.975,5.747
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1852,12,1,0,74.881,2.657
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1853,12,1,0,71.392,2.908
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1854,12,1,0,74.010,3.975
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1855,14,1,0,77.214,2.523
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1856,12,1,0,38.004,5.613
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1857,12,1,0,48.815,4.851
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1858,12,1,0,36.221,6.019
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1859,14,1,0,42.802,4.248
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1860,14,1,0,65.011,4.662
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1861,14,1,0,62.239,2.481
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1862,13,1,0,81.292,3.941
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1863,12,1,0,28.294,6.317
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1864,13,1,0,30.704,7.198
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1865,13,1,0,85.635,6.852
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1866,13,1,0,82.949,6.779
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1867,14,1,0,60.522,2.526
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1868,13,1,0,62.143,4.419
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1869,12,1,0,63.977,3.001
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1870,13,0,0,85.288,9.011
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1871,14,1,0,62.967,3.651
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1872,14,1,0,86.007,9.418
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1873,14,1,0,88.880,6.552
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1874,14,1,0,58.872,2.649
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1875,12,1,0,55.782,2.962
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1876,12,1,0,23.509,4.344
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1877,12,1,0,17.342,3.150
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1878,14,1,0,60.401,5.116
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1879,14,0,0,64.074,8.712
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1880,12,1,0,90.996,4.415
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1881,14,1,0,34.013,3.136
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1882,13,1,0,91.873,4.631
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1883,12,1,0,38.902,2.297
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1884,14,0,0,69.498,12.905
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1885,14,1,0,54.267,5.191
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1886,13,1,0,13.818,5.158
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1887,14,1,0,52.899,7.902
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1888,14,1,0,64.532,4.117
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1889,14,0,0,68.556,15.666
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - ref2pRNAi_010,1,1890,14,1,0,76.139,8.705
